DIRECTORIO,SECUENCIA_ENCUESTA,SECUENCIA_P,ORDEN.x,ING,REC,CAR,SEC,I_HOGAR
7899151,1,1,1,2,0,0,1,16758333.333
7815056,1,1,1,2,0,0,1,1500000
7822826,1,1,1,2,0,0,1,229166.66667
7863787,1,1,1,2,1,1,1,3591666.6667
7891752,1,1,1,2,0,0,1,580000
7806456,1,1,1,2,0,0,1,1650000
7882517,1,1,1,2,0,0,1,900000
7832445,1,1,1,2,0,0,1,2480000
7904985,1,1,1,2,1,0,1,400000000
7790085,1,1,1,2,0,0,1,1150000
7904871,1,1,1,2,0,1,1,5535333.3333
7907495,1,1,1,2,0,0,1,83333.333333
7902980,1,1,1,2,0,0,1,600000
7827504,1,1,1,2,0,0,1,1500000
7870159,1,1,1,2,0,0,1,1200000
7853284,1,1,1,2,0,1,1,10000000
7845947,1,1,1,2,0,0,0,3691666.6667
7903215,1,1,1,2,0,1,1,3000000
7893478,1,1,1,2,0,0,1,1750000
7825815,1,1,1,2,0,1,1,2188333.3333
7794673,1,1,1,2,0,1,0,1400000
7791455,1,1,1,2,0,1,0,3162000
7876314,1,1,1,2,0,0,1,11533333.333
7883795,1,1,1,2,0,0,1,1226666.6667
7823564,1,1,1,2,0,0,1,750000
7861327,1,1,1,2,0,1,1,6316666.6667
7812558,1,1,1,2,0,0,1,232500
7841846,1,1,1,2,0,0,1,2867172
7798027,1,1,1,2,0,0,0,2250000
7787937,1,1,1,2,0,0,0,238333.33333
7854440,1,1,1,2,0,1,1,6200000
7833231,1,1,1,2,0,0,1,2385000
7887027,1,1,1,2,0,0,1,643333.33333
7819775,1,1,1,2,0,0,1,1500000
7828342,1,1,1,2,0,0,1,570000
7906242,1,1,1,2,0,0,1,1270833.3333
7807477,1,1,1,2,0,0,1,1000000
7853234,1,1,1,2,0,0,1,681666.66667
7794675,1,1,1,2,1,0,0,1650000
7859070,1,1,1,2,0,1,1,2500000
7864573,1,1,1,2,0,0,1,630000
7830429,1,1,1,2,0,0,1,950000
7844277,1,1,1,2,0,0,1,1275000
7859031,1,1,1,2,0,0,0,1300000
7857355,1,1,1,2,0,0,1,282500
7888461,1,1,1,2,0,0,1,1740000
7815840,1,1,1,2,0,0,1,1000000
7861747,1,1,1,2,0,0,1,1950000
7837625,1,1,1,2,0,0,1,2000000
7870094,1,1,1,2,0,0,1,183333.33333
7886556,1,1,1,2,0,0,1,2165000
7849448,1,1,1,2,0,0,1,2320000
7840482,1,1,1,2,0,0,1,400000
7873193,1,1,1,2,0,0,1,1666666.6667
7892594,1,1,1,2,0,0,1,1400000
7788997,1,1,1,2,0,0,1,1880000
7901264,1,1,1,2,0,0,1,500000
7843545,1,1,1,2,0,0,1,1142500
7820722,1,1,1,2,0,0,1,10831666.667
7821823,1,1,1,2,0,0,1,531666.66667
7902041,1,1,1,2,0,1,1,3600000
7814593,1,1,1,2,1,0,1,1375000
7790992,1,1,1,2,0,0,1,8153333.3333
7869628,1,1,1,2,0,0,1,1543333.3333
7839937,1,1,1,2,0,0,1,1350000
7894871,1,1,1,2,0,0,0,743333.33333
7886472,1,1,1,2,0,1,1,4710000
7854538,1,1,1,2,0,1,0,3000000
7818057,1,1,1,2,0,0,1,750000
7860784,1,1,1,2,0,0,0,421666.66667
7836007,1,1,1,2,0,0,1,1300000
7828962,1,1,1,2,0,1,1,4765698.75
7832114,1,1,1,2,0,0,1,4190505.3333
7902644,1,1,1,2,0,1,1,10400000
7828694,1,1,1,2,0,0,1,1412500
7795245,1,1,1,2,0,0,1,845000
7895631,2,1,2,2,0,0,1,1140000
7812269,1,1,1,2,0,1,1,1700000
7791609,1,1,1,2,0,0,0,840000
7827074,1,1,1,2,0,0,1,845000
7872119,1,1,1,2,0,0,1,1500000
7885115,1,1,1,2,0,0,1,1000000
7795101,1,1,1,2,0,0,1,1040000
7840127,1,1,1,2,0,1,1,3600000
7795460,1,1,1,2,0,0,1,600000
7808866,1,1,1,2,1,0,1,1041666.6667
7832242,1,1,1,2,0,0,1,4450000
7797385,1,1,1,2,0,1,1,1350000
7805524,1,1,1,2,0,0,1,3280000
7828018,1,1,1,2,0,0,1,4600000
7870433,1,1,1,2,0,0,1,730000
7877748,1,1,1,2,0,0,1,1500000
7817647,1,1,1,2,0,0,1,616666.66667
7889385,1,1,1,2,0,0,1,1300000
7850865,1,1,1,2,0,0,1,5495000
7909948,1,1,1,2,0,0,1,3050000
7881655,1,1,1,2,0,1,1,11365000
7825403,1,1,1,2,0,0,1,2300000
7826009,1,1,1,2,0,0,1,1741666.6667
7873177,1,1,1,2,1,0,1,1475000
7875132,1,1,1,2,0,0,1,700000
7874065,1,1,1,2,0,0,1,2916666.6667
7893835,1,1,1,2,0,0,0,2950000
7806771,1,1,1,2,0,1,1,2445000
7871793,1,1,1,2,0,1,0,12333333.333
7825090,1,1,1,2,0,0,1,3291666.6667
7847898,1,1,1,2,1,0,1,550000
7860456,1,1,1,2,0,0,1,610000
7812586,1,1,1,2,0,0,1,2341666.6667
7826403,1,1,1,2,0,0,1,2183333.3333
7877230,1,1,1,2,0,0,1,408333.33333
7888544,1,1,1,2,0,1,1,3550000
7812867,1,1,1,2,0,0,1,1667000
7796223,1,1,1,2,0,0,1,2217000
7873873,1,1,1,2,0,0,1,4100000
7815288,1,1,1,2,0,0,1,1400000
7813429,1,1,1,2,0,0,1,932500
7798227,1,1,1,2,0,0,1,1365000
7876135,1,1,1,2,0,0,1,2006666.6667
7903199,1,1,1,2,0,0,1,350000
7853656,1,1,1,2,0,0,1,600000
7807619,1,1,1,2,0,0,1,350000
7855233,1,1,1,2,0,0,1,358333.33333
7818918,1,1,1,2,0,0,0,9104166.6667
7893516,1,1,1,2,0,0,1,7708833.3333
7831992,1,1,1,2,0,0,1,900000
7803585,1,1,1,2,0,0,1,1000000
7885486,1,1,1,2,0,0,1,985000
7807869,1,1,1,2,0,0,0,3058333.3333
7870067,1,1,1,2,0,0,0,2210000
7875911,1,1,1,2,0,0,1,836666.66667
7794914,1,1,1,2,1,0,0,392500
7831131,1,1,1,2,0,1,1,9091666.6667
7830948,1,1,1,2,1,0,1,1250000
7832723,1,1,1,2,0,0,1,1233333.3333
7819849,1,1,1,2,0,0,1,2005000
7838834,1,1,1,2,0,0,1,1000000
7807640,1,1,1,2,1,0,1,1150000
7834580,1,1,1,2,0,0,1,1650000
7850964,1,1,1,2,0,0,1,587000
7881777,1,1,1,2,0,0,0,75000
7806147,1,1,1,2,0,0,1,665000
7791797,1,1,1,2,0,0,1,2037500
7861879,1,1,1,2,0,0,0,8054166.6667
7790667,1,1,1,2,0,0,1,1241666.6667
7900593,1,1,1,2,0,0,1,5333333.3333
7795194,1,1,1,2,0,0,0,504166.66667
7872626,1,1,1,2,0,0,1,2128333.3333
7868490,1,1,1,2,0,1,1,1741666.6667
7813870,1,1,1,2,0,0,1,4662500
7833971,1,1,1,2,0,0,0,4017000
7905305,1,1,1,2,0,0,1,800000
7808478,1,1,1,2,1,0,0,8316666.6667
7807593,1,1,1,2,0,0,1,588333.33333
7826324,1,1,1,2,0,0,1,500000
7870428,1,1,1,2,0,0,1,2150833.3333
7838286,1,1,1,2,0,0,1,780000
7883146,1,1,1,2,0,0,1,1850000
7826750,1,1,1,2,0,1,1,1800000
7865980,1,1,1,2,1,0,1,600000
7843632,1,1,1,2,0,0,1,3075333.3333
7791401,1,1,1,2,0,1,1,2500000
7866961,1,1,1,2,0,0,1,1350000
7893339,1,1,1,2,0,0,0,385000
7883314,1,1,1,2,0,0,0,2617000
7905077,1,1,1,2,0,0,0,4259333.3333
7839407,1,1,1,2,1,0,1,1120000
7792386,1,1,1,2,0,1,1,6162500
7908265,1,1,1,2,0,0,1,3073166.6667
7880348,1,1,1,2,0,0,0,900000
7889498,1,1,1,2,0,0,1,1000000
7855094,1,1,1,2,1,0,1,1100000
7892953,1,1,1,2,0,0,1,1504166.6667
7811664,1,1,1,2,0,0,1,1214283.6667
7830065,1,1,1,2,0,0,1,420000
7832531,1,1,1,2,0,0,1,306666.66667
7848876,1,1,1,2,1,0,1,3849666.6667
7891054,1,1,1,2,0,0,1,200000
7865013,1,1,1,2,0,0,1,1772500
7895506,1,1,1,2,0,0,1,1415000
7790803,1,1,1,2,0,0,1,2800000
7807518,1,1,1,2,0,0,1,2308333.3333
7853907,1,1,1,2,0,0,1,1525000
7851909,1,1,1,2,0,0,1,960000
7875605,1,1,1,2,0,0,1,330000
7858021,1,1,1,2,0,0,1,4023172
7884912,1,1,1,2,0,0,1,800000
7793114,1,1,1,2,0,0,1,1353000
7858160,1,1,1,2,0,0,1,1683333.3333
7861226,1,1,1,2,0,0,1,3790000
7821081,1,1,1,2,1,1,1,2400000
7844121,1,1,1,2,0,0,1,5000000
7892676,1,1,1,2,0,0,1,2400000
7836333,1,1,1,2,1,0,1,2800000
7804220,1,1,1,2,0,0,1,1050000
7899998,1,1,1,2,1,0,1,4109366.6667
7895399,1,1,1,2,0,0,1,1215000
7821817,1,1,1,2,0,0,1,1225000
7819362,1,1,1,2,0,0,1,1206666.6667
7898412,1,1,1,2,0,0,1,1700000
7792225,1,1,1,2,0,0,1,1000000
7791146,1,1,1,2,0,0,1,25600000
7869714,1,1,1,2,0,0,1,4699583.3333
7840193,1,1,1,2,0,0,1,600000
7895011,1,1,1,2,0,0,1,1203666.6667
7823097,1,1,1,2,0,0,1,700000
7827698,1,1,1,2,0,0,1,1350000
7794186,1,1,1,2,1,0,1,1841666.6667
7860045,1,1,1,2,0,0,1,1450000
7879648,1,1,1,2,0,0,1,2440475.3333
7806145,1,1,1,2,0,1,1,4333333.3333
7883934,1,1,1,2,0,1,1,1480000
7827760,1,1,1,2,1,1,1,3867866.6667
7895863,1,1,1,2,0,0,1,2301010.6667
7855623,1,1,1,2,0,0,1,350000
7804321,1,1,1,2,0,0,1,2667172
7871405,1,1,1,2,0,0,1,350000
7826925,1,1,1,2,0,0,0,1291666.6667
7899269,1,1,1,2,1,0,0,3391666.6667
7806244,1,1,1,2,0,0,1,573333.33333
7874437,1,1,1,2,0,0,1,2600000
7879954,1,1,1,2,0,0,0,1950000
7881711,1,1,1,2,0,0,1,450000
7869877,1,1,1,2,1,0,1,60000
7793105,1,1,1,2,0,0,1,1725000
7828639,1,1,1,2,0,1,1,10200000
7806960,1,1,1,2,0,0,1,5090000
7801961,1,1,1,2,0,0,1,2518333.3333
7852998,1,1,1,2,0,0,1,4400000
7901139,1,1,1,2,0,0,1,1800000
7839853,1,1,1,2,0,0,1,100000
7845479,1,1,1,2,0,0,1,1550000
7896265,1,1,1,2,0,0,1,24628000
7874894,1,1,1,2,0,0,1,1300000
7876147,1,1,1,2,0,0,1,1245000
7819575,1,1,1,2,0,0,1,2860000
7878330,1,1,1,2,0,0,1,4954500
7860956,1,1,1,2,0,0,0,460000
7838747,1,1,1,2,0,0,1,1300000
7865124,1,1,1,2,0,0,1,1500000
7822029,1,1,1,2,0,0,1,900000
7823939,1,1,1,2,0,0,1,1700505.3333
7902299,1,1,1,2,0,0,1,600000
7853538,1,1,1,2,0,0,1,1683333.3333
7805449,1,1,1,2,0,0,1,2865250
7846779,1,1,1,2,0,0,1,1545333.3333
7811974,1,1,1,2,0,0,1,2520000
7844789,1,1,1,2,0,0,1,2141666.6667
7829982,1,1,1,2,0,1,1,1230000
7806715,1,1,1,2,0,0,1,1151666.6667
7848669,1,1,1,2,0,0,0,1925000
7909517,1,1,1,2,1,0,0,6500000
7812916,1,1,1,2,1,0,1,4083333.3333
7836682,1,1,1,2,0,0,1,3153958.3333
7900983,1,1,1,2,0,0,1,876666.66667
7870074,1,1,1,2,0,1,1,3850000
7882997,1,1,1,2,0,0,1,630000
7822348,1,1,1,2,0,1,1,9800000
7889913,1,1,1,2,0,0,1,1300000
7890379,1,1,1,2,0,0,1,1386666.6667
7886015,1,1,1,2,0,1,0,2000000
7831780,1,1,1,2,0,0,1,2163333.3333
7816084,1,1,1,2,1,0,1,2742333.3333
7788751,1,1,1,2,1,0,0,5251000
7802855,1,1,1,2,0,0,1,20000000
7822249,1,1,1,2,1,0,1,1398000
7813629,1,1,1,2,1,0,1,1333333.3333
7814364,1,1,1,2,0,0,1,183333.33333
7846712,1,1,1,2,0,0,1,541666.66667
7871670,1,1,1,2,0,0,0,1500000
7845199,1,1,1,2,0,0,1,2100000
7847126,1,1,1,2,0,0,1,2100000
7852714,1,1,1,2,0,1,1,4341666.6667
7902729,1,1,1,2,0,1,1,1600000
7843491,1,1,1,2,0,0,1,2640000
7854653,1,1,1,2,0,0,1,875000
7873088,1,1,1,2,0,0,1,66666.666667
7871448,1,1,1,2,0,1,1,1223666.6667
7830494,1,1,1,2,0,0,1,2984166.6667
7843279,1,1,1,2,0,0,1,2254166.6667
7871159,1,1,1,2,0,0,1,1700000
7792008,1,1,1,2,0,0,1,625000
7813856,1,1,1,2,0,0,1,1200000
7833114,1,1,1,2,0,0,1,4050000
7821950,1,1,1,2,0,0,1,808333.33333
7820139,1,1,1,2,0,0,1,150000
7793322,1,1,1,2,0,0,1,2317172
7806168,1,1,1,2,0,0,1,780000
7846927,1,1,1,2,0,0,1,1560000
7870753,1,1,1,2,0,0,1,407500
7819367,1,1,1,2,0,0,1,858333.33333
7821331,1,1,1,2,0,0,1,160000
7815709,1,1,1,2,0,0,1,1710000
7870227,1,1,1,2,0,0,1,1045000
7841785,1,1,1,2,0,0,1,533333.33333
7851475,1,1,1,2,0,0,1,1910000
7805255,1,1,1,2,0,0,0,4153333.3333
7871742,1,1,1,2,0,1,0,4083333.3333
7863806,1,1,1,2,0,0,1,2108333.3333
7834699,1,1,1,2,0,0,1,1650000
7853868,1,1,1,2,0,0,1,2147172
7816959,1,1,1,2,0,0,1,2600000
7890706,1,1,1,2,0,0,1,960000
7798630,1,1,1,2,0,0,1,650000
7861798,1,1,1,2,0,0,1,1580000
7818096,1,1,1,2,0,0,1,900000
7796436,1,1,1,2,0,0,1,1306666.6667
7904996,1,1,1,2,0,0,1,1000000
7822813,1,1,1,2,0,0,0,1800000
7879531,1,1,1,2,0,0,1,2500000
7796381,1,1,1,2,0,0,0,1700000
7818678,1,1,1,2,0,0,1,1648500
7837575,1,1,1,2,0,0,1,380000
7793866,1,1,1,2,0,0,1,1550000
7899896,1,1,1,2,0,1,1,1950000
7814869,1,1,1,2,0,0,0,1982000
7790921,1,1,1,2,1,0,1,2488666.6667
7899338,1,1,1,2,0,0,1,1700000
7833991,1,1,1,2,0,1,0,1680000
7840180,1,1,1,2,0,1,1,4575000
7801700,1,1,1,2,0,0,1,800000
7854831,1,1,1,2,0,0,0,900000
7900652,1,1,1,2,0,0,1,1640000
7791374,1,1,1,2,1,0,1,1800000
7857698,1,1,1,2,0,0,1,3066666.6667
7861317,1,1,1,2,0,0,1,2030000
7826969,1,1,1,2,0,0,0,90000
7837236,1,1,1,2,0,1,1,445000
7846017,1,1,1,2,1,0,1,4350000
7863015,1,1,1,2,1,0,1,2645000
7844330,1,1,1,2,0,0,0,1402500
7792684,1,1,1,2,0,1,1,8800000
7887012,1,1,1,2,0,0,1,1050000
7864743,1,1,1,2,0,0,1,606666.66667
7899762,1,1,1,2,0,0,1,2009333.3333
7791873,1,1,1,2,0,0,1,800000
7844241,1,1,1,2,0,0,1,1058333.3333
7868723,1,1,1,2,0,0,1,633333.33333
7821799,1,1,1,2,0,0,1,1035000
7790462,1,1,1,2,0,0,1,333333.33333
7831849,1,1,1,2,0,0,1,1560000
7859417,1,1,1,2,0,0,1,1150000
7837831,1,1,1,2,0,0,0,800000
7880642,1,1,1,2,0,0,1,2000000
7816822,1,1,1,2,0,0,1,1430000
7806674,1,1,1,2,0,0,1,4083333.3333
7822642,1,1,1,2,0,0,1,1222000
7896539,1,1,1,2,0,0,1,1850000
7859454,1,1,1,2,1,0,1,3000000
7823036,1,1,1,2,0,0,0,450000
7888625,1,1,1,2,0,0,0,2700000
7875799,1,1,1,2,0,0,1,1512000
7795779,1,1,1,2,1,0,1,371666.66667
7847437,1,1,1,2,0,0,1,995000
7833768,1,1,1,2,0,0,1,1811666.6667
7840120,1,1,1,2,0,0,1,100000
7880708,1,1,1,2,0,0,1,1000000
7841189,1,1,1,2,1,0,1,550000
7793188,1,1,1,2,0,0,0,3797500
7845016,1,1,1,2,0,0,1,2820000
7816146,1,1,1,2,0,0,1,1137500
7792512,1,1,1,2,0,0,1,1000000
7849089,1,1,1,2,0,0,1,1845833.3333
7908711,1,1,1,2,0,0,1,1450000
7856050,1,1,1,2,0,0,1,990000
7865084,1,1,1,2,0,0,0,800000
7901084,1,1,1,2,0,0,1,1000000
7868140,1,1,1,2,0,0,1,535000
7835395,1,1,1,2,0,0,1,1380000
7861128,1,1,1,2,0,0,1,2280000
7902489,1,1,1,2,0,0,1,900000
7888252,1,1,1,2,0,0,1,1250000
7883601,1,1,1,2,0,0,1,673333.33333
7857495,1,1,1,2,0,0,1,2280000
7834617,1,1,1,2,0,0,1,408333.33333
7789314,1,1,1,2,1,1,1,12575000
7868002,1,1,1,2,0,0,1,1577333.3333
7816573,1,1,1,2,0,0,1,100000
7846992,1,1,1,2,1,0,1,2525000
7809241,1,1,1,2,0,0,1,1520833.3333
7875903,1,1,1,2,0,0,1,9300000
7828743,1,1,1,2,0,0,1,2775333.3333
7868970,1,1,1,2,0,0,1,1200000
7790806,1,1,1,2,0,0,0,1595000
7880246,1,1,1,2,0,0,1,1300000
7905290,1,1,1,2,0,0,1,1158666.6667
7793539,1,1,1,2,0,1,1,3950000
7847907,1,1,1,2,0,0,1,1200000
7831915,1,1,1,2,0,0,1,1500000
7864980,1,1,1,2,0,0,1,2000000
7846840,1,1,1,2,0,0,1,1202833.3333
7867099,1,1,1,2,0,0,1,1951666.6667
7870194,1,1,1,2,0,1,0,10000000
7869451,1,1,1,2,0,0,1,1675000
7798375,1,1,1,2,0,0,1,1936666.6667
7839107,1,1,1,2,0,0,0,3855000
7872466,1,1,1,2,0,0,1,1200000
7894011,1,1,1,2,0,0,1,1120000
7897326,1,1,1,2,0,0,1,602500
7896315,1,1,1,2,0,0,1,1050000
7886686,1,1,1,2,0,0,1,1938005.3333
7817182,1,1,1,2,0,0,1,1900000
7788076,1,1,1,2,0,0,1,1940833.3333
7850793,1,1,1,2,0,0,1,3345000
7794406,1,1,1,2,1,0,1,2508000
7789622,1,1,1,2,0,0,1,3400000
7841835,1,1,1,2,0,0,1,1647500
7876954,1,1,1,2,0,0,1,4316666.6667
7812000,1,1,1,2,0,0,1,1000000
7863642,1,1,1,2,0,0,1,166666.66667
7874082,1,1,1,2,1,1,1,3083333.3333
7886118,1,1,1,2,0,0,1,2880000
7816165,1,1,1,2,0,0,1,2666666.6667
7790888,1,1,1,2,0,0,1,6162500
7887952,1,1,1,2,0,1,1,5800000
7883817,1,1,1,2,0,0,1,2025000
7871520,1,1,1,2,0,0,1,4861583.3333
7907255,1,1,1,2,0,0,1,640000
7835975,1,1,1,2,0,0,0,3467000
7849193,1,1,1,2,0,0,1,3683333.3333
7907077,1,1,1,2,0,0,1,700000
7815000,1,1,1,2,1,1,1,2933333.3333
7895118,1,1,1,2,0,0,0,984166.66667
7907459,1,1,1,2,0,0,1,600000
7790037,1,1,1,2,0,0,1,247500
7881236,1,1,1,2,0,0,1,1150000
7895469,1,1,1,2,1,1,1,4425000
7887594,1,1,1,2,0,0,1,1600000
7875009,1,1,1,2,0,0,1,2500000
7861562,1,1,1,2,0,0,1,1690000
7862161,1,1,1,2,0,0,1,598333.33333
7884055,1,1,1,2,0,0,1,1200000
7858477,1,1,1,2,0,0,0,1030000
7855748,1,1,1,2,0,0,1,1217500
7796961,1,1,1,2,0,0,1,468333.33333
7823317,1,1,1,2,0,0,1,3116666.6667
7877274,1,1,1,2,0,0,1,850000
7848383,1,1,1,2,0,0,1,1637500
7823811,1,1,1,2,0,1,0,2550000
7792805,1,1,1,2,0,0,1,1525333.3333
7896093,1,1,1,2,0,0,0,1700000
7821162,1,1,1,2,0,0,1,3225000
7873468,1,1,1,2,0,0,1,1891666.6667
7853070,1,1,1,2,0,0,1,890000
7834177,1,1,1,2,0,0,1,1800000
7823770,1,1,1,2,0,0,1,1200333.3333
7882040,1,1,1,2,0,1,1,6696133.3333
7888253,1,1,1,2,0,0,1,1200000
7794802,1,1,1,2,0,0,1,280000
7880725,1,1,1,2,1,0,1,520000
7803844,1,1,1,2,0,0,1,1066666.6667
7793712,1,1,1,2,0,0,1,2100000
7898287,1,1,1,2,0,0,1,1300000
7880329,1,1,1,2,0,0,1,2940000
7891526,1,1,1,2,0,0,1,3625000
7826448,1,1,1,2,0,0,1,875000
7830869,1,1,1,2,0,0,1,2500000
7793089,1,1,1,2,1,0,1,1847005.3333
7850193,1,1,1,2,1,0,1,4925000
7850952,1,1,1,2,0,0,0,1150000
7870812,1,1,1,2,0,0,1,2440000
7820750,1,1,1,2,0,0,1,2925000
7879847,1,1,1,2,0,0,0,3743333.3333
7793296,1,1,1,2,0,0,1,700000
7858199,1,1,1,2,0,0,1,1270000
7889569,1,1,1,2,0,1,1,2845000
7865637,1,1,1,2,0,0,1,2316666.6667
7808413,1,1,1,2,0,0,1,10210000
7890642,1,1,1,2,0,1,1,7083333.3333
7848043,1,1,1,2,0,0,1,780000
7904047,1,1,1,2,0,0,1,1900000
7830407,1,1,1,2,0,0,1,2476666.6667
7837427,1,1,1,2,0,0,1,1242000
7883064,1,1,1,2,0,0,1,600000
7874194,1,1,1,2,0,0,0,2883333.3333
7795955,1,1,1,2,0,0,0,1400000
7838590,1,1,1,2,0,0,1,1700000
7885325,1,1,1,2,0,0,1,1083333.3333
7841209,1,1,1,2,1,1,0,2500000
7865770,1,1,1,2,0,1,1,2100000
7862889,1,1,1,2,0,0,1,1337000
7855479,1,1,1,2,0,0,0,3128875
7823809,1,1,1,2,0,0,1,2300000
7802927,1,1,1,2,0,0,0,200000
7864321,1,1,1,2,1,1,1,6100000
7900004,1,1,1,2,0,0,1,800000
7840208,1,1,1,2,0,0,1,3498333.3333
7845649,1,1,1,2,0,1,1,5100000
7849343,1,1,1,2,0,0,1,1500000
7886424,1,1,1,2,0,0,1,1600000
7848569,1,1,1,2,0,0,1,1350333.3333
7848011,1,1,1,2,0,0,1,1525000
7839135,1,1,1,2,0,0,0,1800000
7858521,1,1,1,2,0,0,1,476666.66667
7872581,1,1,1,2,0,1,1,19500000
7867642,1,1,1,2,0,0,1,471666.66667
7825205,1,1,1,2,0,0,0,1200000
7861675,1,1,1,2,0,0,1,1206666.6667
7904703,1,1,1,2,0,0,1,2250000
7889084,1,1,1,2,0,0,1,1350000
7830817,1,1,1,2,0,0,0,1800000
7831956,1,1,1,2,0,0,1,2278333.3333
7886050,1,1,1,2,0,0,1,400000
7793010,1,1,1,2,1,0,1,1305000
7897592,1,1,1,2,0,0,1,3600000
7842927,1,1,1,2,0,1,0,1786000
7877295,1,1,1,2,1,0,1,245000
7842118,1,1,1,2,0,0,1,1540500
7855828,1,1,1,2,0,0,1,3375333.3333
7853262,1,1,1,2,0,0,1,2370833.3333
7897648,1,1,1,2,1,1,1,1210000
7897046,1,1,1,2,0,0,1,1100000
7851916,1,1,1,2,0,0,1,2925533.3333
7826819,1,1,1,2,0,0,1,6367000
7816728,1,1,1,2,1,0,0,1280000
7877045,1,1,1,2,0,1,0,5704166.6667
7886335,1,1,1,2,0,0,1,3062500
7815991,1,1,1,2,0,0,1,250000
7834689,1,1,1,2,0,0,1,2900000
7881917,1,1,1,2,0,0,1,1160000
7888774,1,1,1,2,1,1,0,1300000
7877267,1,1,1,2,0,0,0,4354166.6667
7868420,1,1,1,2,1,1,1,4316666.6667
7827663,1,1,1,2,1,0,1,27000000
7892653,1,1,1,2,0,0,1,1410000
7902845,1,1,1,2,0,1,1,8580000
7834471,1,1,1,2,0,0,1,2508333.3333
7874160,1,1,1,2,0,0,1,2500000
7827195,1,1,1,2,0,0,0,3482000
7804956,1,1,1,2,0,0,1,2480000
7875693,1,1,1,2,0,0,1,361666.66667
7811548,1,1,1,2,0,0,1,6209005.3333
7817062,1,1,1,2,0,0,1,1892500
7827098,1,1,1,2,0,0,1,2833333.3333
7823064,1,1,1,2,0,0,1,1500000
7815063,1,1,1,2,0,0,1,3045000
7841814,1,1,1,2,1,0,1,973333.33333
7808616,1,1,1,2,0,0,1,540000
7908600,1,1,1,2,0,0,1,600000
7835266,1,1,1,2,0,0,1,1100000
7886454,1,1,1,2,0,0,1,1600000
7905986,1,1,1,2,0,0,1,660000
7843496,1,1,1,2,0,0,1,1227500
7850365,1,1,1,2,0,0,1,2830505.3333
7850435,1,1,1,2,0,0,1,1175000
7906799,1,1,1,2,0,0,1,2517000
7788699,1,1,1,2,0,1,1,1545833.3333
7859427,1,1,1,2,0,0,1,2010000
7903945,1,1,1,2,0,0,0,1040800
7870475,1,1,1,2,0,0,1,800000
7814059,1,1,1,2,0,0,1,1000000
7820208,1,1,1,2,0,0,1,2120000
7813049,1,1,1,2,0,0,1,1500000
7811567,1,1,1,2,1,0,1,8200000
7791111,1,1,1,2,0,0,1,240000
7836262,1,1,1,2,0,0,1,1050000
7849136,1,1,1,2,0,1,0,600000
7805459,1,1,1,2,0,1,1,4224672
7793152,1,1,1,2,0,0,1,2100000
7899656,1,1,1,2,0,0,1,650000
7801962,1,1,1,2,0,0,1,3670000
7836849,1,1,1,2,0,0,1,2287333.3333
7789393,1,1,1,2,0,0,1,4700000
7816691,1,1,1,2,0,0,1,1500000
7816537,1,1,1,2,0,0,0,260000
7815487,1,1,1,2,0,0,1,775000
7860206,1,1,1,2,0,0,1,1050000
7837314,1,1,1,2,1,0,1,1400000
7884887,1,1,1,2,0,0,1,950000
7899957,1,1,1,2,0,1,1,3000000
7873276,1,1,1,2,0,0,1,452500
7817565,1,1,1,2,0,0,0,865000
7859452,1,1,1,2,0,0,1,1788000
7873885,1,1,1,2,0,0,1,2200000
7854551,1,1,1,2,1,0,1,5150000
7862220,1,1,1,2,1,0,1,635833.33333
7854998,1,1,1,2,0,0,1,2000000
7878082,1,1,1,2,0,0,1,850000
7875763,1,1,1,2,0,0,1,2404166.6667
7802559,1,1,1,2,0,0,1,1230000
7894479,1,1,1,2,0,0,1,2800505.3333
7891071,1,1,1,2,0,0,1,450000
7808649,1,1,1,2,0,1,1,4725000
7868851,1,1,1,2,0,0,1,1000000
7830812,1,1,1,2,0,1,1,9050000
7833204,1,1,1,2,1,0,1,5736666.6667
7808137,1,1,1,2,0,1,1,1300000
7866770,1,1,1,2,0,1,1,1226000
7856140,1,1,1,2,0,0,1,800000
7878081,1,1,1,2,1,1,1,2800000
7805573,1,1,1,2,0,1,1,406666.66667
7887420,1,1,1,2,0,0,1,2525666.6667
7897382,1,1,1,2,0,0,1,200000
7831277,1,1,1,2,0,0,1,1992000
7866082,1,1,1,2,0,0,0,100000
7791317,1,1,1,2,1,0,1,1350000
7896785,1,1,1,2,0,1,1,912500
7852502,1,1,1,2,0,0,0,2000000
7851334,1,1,1,2,0,0,1,538333.33333
7870027,1,1,1,2,1,0,1,145000
7831812,1,1,1,2,0,0,1,876666.66667
7878652,1,1,1,2,0,0,1,1280000
7798734,1,1,1,2,0,0,0,7937500
7885402,1,1,1,2,0,0,0,700000
7808747,1,1,1,2,0,0,1,3654166.6667
7815385,1,1,1,2,0,0,1,1100000
7855795,1,1,1,2,1,0,1,2747000
7795032,1,1,1,2,0,0,0,87166.666667
7873590,1,1,1,2,0,0,1,800000
7837229,1,1,1,2,0,0,1,2216666.6667
7808903,1,1,1,2,0,0,1,2460000
7851710,1,1,1,2,0,0,1,183333.33333
7859766,1,1,1,2,0,0,0,350000
7819346,1,1,1,2,0,0,1,1166666.6667
7815492,1,1,1,2,0,1,1,5241666.6667
7850313,1,1,1,2,0,0,1,433333.33333
